Sequential Time,Parallel Time,Speedup,Efficiency
32.21635937690735,31.418537139892578,1.0253933604057512,0.5126966802028756
36.242419958114624,30.41566491127014,1.1915708587611857,0.5957854293805929
30.987597227096558,30.179933309555054,1.0267616203540713,0.5133808101770356
32.69968104362488,31.246960878372192,1.0464915666809118,0.5232457833404559
37.634300231933594,35.74632477760315,1.0528159318776558,0.5264079659388279
37.77479839324951,36.787808656692505,1.0268292614482069,0.5134146307241034
